ID_book,first author,title,genre,city,publisher,year,cover type,price,discount
633,Tabitha,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,Biography,Vestmannaeyjar,"Bernier, Dooley and Considine",1928,Paperback,90.96,19.4
634,Winny,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,Fantasy,Koson,Purdy Group,1951,Leatherbound,743.48,11.1
635,Rosaleen,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,Comedy,Urpay,Purdy Group,1975,Audio,21.68,71.61
636,Lebbie,non interdum in ante vestibulum ante ipsum primis in faucibus,Comedy,Savanna-la-Mar,Carroll Inc,2017,Audio,105.0,39.82
637,Kalie,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,Fantasy,Lingcheng,Purdy Group,1910,Paperback,253.69,7.91
638,Leoine,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,Science Fiction,Flores da Cunha,"Dickinson, Lind and Bruen",2009,Leatherbound,822.05,91.34
639,Cristionna,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,History,Al Jahrā’,Carroll Inc,1924,Leatherbound,774.29,13.66
640,Cristionna,nulla sed accumsan felis ut at dolor quis odio consequat varius,Science Fiction,Kulonkali,"Rutherford, Predovic and Osinski",1920,Leatherbound,780.51,51.12
641,Kearney,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,History,Fortios,Price-Harris,1926,Kindle,541.52,98.59
642,Hasty,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,Science Fiction,Bouabout,Price-Harris,1917,Kindle,609.89,55.36
643,Tabitha,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,History,Koson,"Dickinson, Lind and Bruen",1984,Paperback,169.6,11.5
644,Toinette,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,Biography,Oslo,"Bernier, Dooley and Considine",1953,Paperback,207.65,41.01
645,Kearney,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,Fantasy,Flores da Cunha,"Dickinson, Lind and Bruen",1982,Kindle,712.88,12.88
646,Alameda,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,Science Fiction,Savanna-la-Mar,"Dickinson, Lind and Bruen",1982,Kindle,121.26,27.8
647,Emanuele,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,Biography,Tongbang,"Dickinson, Lind and Bruen",1996,Paperback,10.03,20.67
648,Gorden,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,Romance,Lanas,"Dickinson, Lind and Bruen",1939,Hardcover,174.21,19.36
649,Jefferey,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,Biography,Fortios,"Rutherford, Predovic and Osinski",1939,Leatherbound,135.34,41.47
650,Jenica,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,Science Fiction,São Martinho de Árvore,Schaefer Group,2006,Paperback,40.79,97.54
651,Celine,vel nisl duis ac nibh fusce lacus purus aliquet at,Science Fiction,Tongbang,"Dickinson, Lind and Bruen",1967,Leatherbound,318.7,93.95
652,Lannie,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,Science Fiction,Flores da Cunha,"Dickinson, Lind and Bruen",1923,Hardcover,985.11,35.93
653,Jenica,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,Comedy,Kyzylzhar,Purdy Group,1914,Hardcover,177.54,33.76
654,Vivie,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,Science Fiction,Al Jahrā’,"Rutherford, Predovic and Osinski",1984,Leatherbound,805.76,91.14
655,Uta,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,Biography,Lanas,Price-Harris,1916,Audio,558.85,79.5
656,Cristionna,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,Comedy,Lanas,"Bernier, Dooley and Considine",1946,Leatherbound,865.68,13.09
657,Joyann,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,Fantasy,Varginha,Carroll Inc,1991,Hardcover,612.8,23.6
658,Kalie,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,Biography,Flores da Cunha,Schaefer Group,1924,Leatherbound,833.92,7.99
659,Murielle,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,Romance,Cahuanuyo,Price-Harris,2011,Paperback,332.39,39.91
660,Heloise,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,Comedy,Tongbang,Carroll Inc,1961,Hardcover,627.62,51.41
661,Hasty,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,Biography,Kyzylzhar,Schaefer Group,1909,Leatherbound,300.25,26.25
662,Blakelee,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,Fantasy,Urpay,"Rutherford, Predovic and Osinski",2008,Hardcover,861.32,37.29
663,Jenica,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui,Drama,Flores da Cunha,"Rutherford, Predovic and Osinski",1910,Leatherbound,886.07,28.08
664,Toinette,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,Science Fiction,Troparëvo,Price-Harris,1983,Audio,484.5,28.71
665,Gillian,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,History,Kulonkali,Purdy Group,1927,Kindle,492.55,2.44
666,Winny,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,Science Fiction,Fortios,"Bernier, Dooley and Considine",1964,Hardcover,545.31,66.43
667,Dannie,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,Biography,Oslo,Thiel-Mills,1986,Kindle,239.05,24.41
668,Kearney,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus,History,Al Jahrā’,"Dickinson, Lind and Bruen",1997,Paperback,409.6,5.84
669,Kalie,sapien sapien non mi integer ac neque duis bibendum morbi non quam,Fantasy,Cahuanuyo,Carroll Inc,2015,Leatherbound,279.85,10.85
670,Joyann,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,Drama,Kyzylzhar,Thiel-Mills,1906,Paperback,426.16,54.88
671,Vivie,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,Fantasy,Tongbang,"Rutherford, Predovic and Osinski",1993,Kindle,957.78,11.48
672,Tabitha,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,Comedy,Kulonkali,Carroll Inc,2008,Kindle,151.96,27.89
673,Marielle,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,History,Vestmannaeyjar,"Rutherford, Predovic and Osinski",1920,Kindle,176.95,23.15
674,Cicily,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,Drama,Al Jahrā’,Thiel-Mills,1910,Audio,834.33,62.84
675,Lannie,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,Fantasy,Kanginan,Carroll Inc,1901,Kindle,462.98,49.39
676,Uta,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,Fantasy,Urpay,"Rutherford, Predovic and Osinski",2004,Kindle,764.79,21.89
677,Alameda,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,Science Fiction,Fortios,"Rutherford, Predovic and Osinski",1968,Hardcover,456.53,47.23
678,Uta,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui,Biography,Savanna-la-Mar,Schaefer Group,1941,Hardcover,851.56,0.55
679,Winny,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,History,Bouabout,Carroll Inc,1925,Hardcover,100.47,37.17
680,Janean,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,Comedy,Lingcheng,"Rutherford, Predovic and Osinski",1925,Paperback,996.77,22.63
681,Janean,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,Romance,Flores da Cunha,Schaefer Group,1956,Paperback,979.43,96.93
682,Dyane,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,Science Fiction,Kuafeu,Price-Harris,2011,Hardcover,459.71,33.51
683,Emanuel,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,Biography,Fortios,Price-Harris,2016,Kindle,175.02,5.01
684,Alameda,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,Romance,Koson,Schaefer Group,2019,Kindle,93.09,14.0
685,Noni,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,Drama,Bouabout,Purdy Group,1931,Leatherbound,740.01,90.44
686,Blakelee,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,Biography,Oslo,"Rutherford, Predovic and Osinski",1968,Kindle,308.91,79.64
687,Lebbie,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,Fantasy,Urpay,Price-Harris,1995,Leatherbound,18.51,84.07
688,Lannie,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,Science Fiction,Kuafeu,Thiel-Mills,1964,Leatherbound,926.74,93.88
689,Welbie,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,Romance,Bouabout,Schaefer Group,1942,Kindle,944.77,14.79
690,Cloris,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,History,Kulonkali,Thiel-Mills,2011,Leatherbound,341.73,6.57
691,Heloise,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,History,Al Jahrā’,"Bernier, Dooley and Considine",1939,Hardcover,155.25,37.86
692,Uta,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,Fantasy,Kanginan,Price-Harris,2014,Hardcover,458.99,86.69
693,Emanuel,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,Mystery,Kulonkali,Carroll Inc,1933,Kindle,536.58,39.29
694,Lesley,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,Science Fiction,Flores da Cunha,"Dickinson, Lind and Bruen",1962,Kindle,965.06,99.97
695,Dyane,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,History,Urpay,Schaefer Group,1966,Leatherbound,500.88,42.64
696,Adolph,vel enim sit amet nunc viverra dapibus nulla suscipit ligula,Science Fiction,Vestmannaeyjar,Price-Harris,2007,Hardcover,264.8,41.54
697,Toinette,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,Biography,Lanas,"Dickinson, Lind and Bruen",2011,Kindle,943.86,90.38
698,Noni,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,History,Al Jahrā’,"Rutherford, Predovic and Osinski",1912,Kindle,611.92,94.78
699,Manda,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,History,Vestmannaeyjar,Purdy Group,1922,Leatherbound,0.73,18.19
700,Rosaleen,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu,Romance,Kuafeu,"Bernier, Dooley and Considine",2000,Audio,639.71,31.29
701,Sherwin,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,Biography,Oslo,"Bernier, Dooley and Considine",1903,Hardcover,471.63,79.1
702,Hasty,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,Biography,Koson,Price-Harris,2011,Hardcover,995.08,47.19
703,Noni,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,History,Oslo,Price-Harris,1903,Paperback,622.22,69.79
704,Manda,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,Fantasy,Kyzylzhar,"Bernier, Dooley and Considine",1919,Leatherbound,430.82,42.35
705,Mareah,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum,Science Fiction,Urpay,Schaefer Group,1990,Audio,732.82,21.27
706,Lannie,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,Comedy,Lingcheng,Price-Harris,1938,Paperback,461.69,85.97
707,Emanuel,dui vel sem sed sagittis nam congue risus semper porta volutpat quam,Comedy,Lingcheng,Price-Harris,1962,Hardcover,644.06,96.35
708,Port,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,Fantasy,Kulonkali,Price-Harris,1949,Leatherbound,873.4,8.5
709,Brittany,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,Fantasy,Koson,Thiel-Mills,1930,Paperback,670.78,12.04
710,Lisbeth,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,History,Kanginan,"Bernier, Dooley and Considine",1915,Hardcover,618.7,22.87
711,Celine,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,Science Fiction,Vestmannaeyjar,Price-Harris,1925,Audio,76.31,92.42
712,Lannie,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,Fantasy,Lingcheng,Schaefer Group,1941,Paperback,711.49,94.17
713,Janean,nisl venenatis lacinia aenean sit amet justo morbi ut odio,Comedy,Savanna-la-Mar,Carroll Inc,2016,Kindle,875.95,67.25
714,Humfrey,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,Romance,Varginha,Carroll Inc,2005,Hardcover,536.41,91.17
715,Lesley,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,Fantasy,Bouabout,"Bernier, Dooley and Considine",1941,Kindle,712.56,78.66
716,Emanuele,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,Science Fiction,Tongbang,Purdy Group,2019,Audio,954.78,97.27
717,Emanuele,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,Fantasy,Troparëvo,Purdy Group,1977,Paperback,99.36,79.74
718,Shayna,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,Fantasy,Tongbang,Carroll Inc,1915,Audio,525.18,44.77
719,Vivie,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,Biography,Cahuanuyo,Carroll Inc,1904,Hardcover,670.03,94.78
720,Dannie,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,Fantasy,Savanna-la-Mar,"Bernier, Dooley and Considine",1934,Audio,945.39,65.08
721,Winny,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,Science Fiction,Tongbang,"Bernier, Dooley and Considine",1995,Audio,561.25,31.29
722,Dyane,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,Comedy,Savanna-la-Mar,Schaefer Group,1910,Audio,183.17,80.95
723,Janean,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,Fantasy,Oslo,"Bernier, Dooley and Considine",1948,Kindle,208.57,60.44
724,Blakelee,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,Biography,Tongbang,"Dickinson, Lind and Bruen",1993,Kindle,850.24,44.05
725,Celine,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,Biography,Urpay,Schaefer Group,1984,Kindle,803.45,66.36
726,Jenica,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,History,Vestmannaeyjar,Price-Harris,1909,Hardcover,399.61,28.42
727,Osmund,dapibus duis at velit eu est congue elementum in hac habitasse platea,History,Oslo,"Dickinson, Lind and Bruen",1926,Paperback,381.23,7.91
728,Murielle,justo in hac habitasse platea dictumst etiam faucibus cursus urna,Romance,Al Jahrā’,Price-Harris,1949,Kindle,470.69,64.38
729,Rosaleen,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,Science Fiction,Al Jahrā’,"Dickinson, Lind and Bruen",2009,Leatherbound,195.01,69.53
730,Adolph,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,History,Urpay,Carroll Inc,1901,Paperback,599.24,65.62
731,Leoine,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,Science Fiction,Kanginan,Schaefer Group,1901,Leatherbound,593.47,25.55
732,Sherwin,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,Mystery,Oslo,Carroll Inc,1952,Hardcover,791.0,62.26
733,Janean,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,History,Fortios,"Dickinson, Lind and Bruen",1953,Hardcover,102.72,76.75
734,Janean,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,History,São Martinho de Árvore,Carroll Inc,1961,Leatherbound,739.79,51.32
735,Shayna,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,History,Kyzylzhar,Thiel-Mills,1968,Hardcover,575.33,8.95
736,Sherwin,curabitur gravida nisi at nibh in hac habitasse platea dictumst,Drama,Oslo,"Dickinson, Lind and Bruen",2018,Leatherbound,520.21,1.7
737,Cicily,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut,Science Fiction,Tongbang,Thiel-Mills,1964,Hardcover,77.47,70.34
738,Emanuele,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,Biography,Varginha,Thiel-Mills,1963,Kindle,334.47,47.27
739,Janean,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,Drama,Savanna-la-Mar,Price-Harris,1959,Hardcover,528.14,70.81
740,Brigg,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,Fantasy,Vestmannaeyjar,Schaefer Group,2018,Kindle,156.08,67.09
741,Cloris,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui,Romance,Kuafeu,Thiel-Mills,1906,Audio,153.04,13.16
742,Hasty,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,Comedy,Al Jahrā’,Price-Harris,1917,Paperback,504.47,0.04
743,Shayna,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus,Drama,Tongbang,"Bernier, Dooley and Considine",1925,Hardcover,960.57,94.59
744,Dannie,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Mystery,Oslo,Schaefer Group,2007,Paperback,723.52,5.02
745,Emanuele,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,Science Fiction,Al Jahrā’,"Dickinson, Lind and Bruen",2018,Audio,766.16,36.78
746,Kareem,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,Comedy,Tongbang,Schaefer Group,2019,Kindle,155.17,91.72
747,Gillian,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,Science Fiction,Flores da Cunha,Price-Harris,1935,Hardcover,528.45,79.3
748,Heloise,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,Biography,Fortios,Thiel-Mills,1987,Audio,101.38,19.98
749,Port,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,Mystery,Kyzylzhar,Schaefer Group,1984,Hardcover,104.24,11.41
750,Kalie,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Mystery,Kyzylzhar,Price-Harris,1921,Paperback,502.53,10.77
751,Jenica,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,Comedy,São Martinho de Árvore,Carroll Inc,1947,Hardcover,347.01,14.53
752,Osmund,ut mauris eget massa tempor convallis nulla neque libero convallis eget,Biography,Oslo,Purdy Group,1914,Audio,681.53,84.69
753,Heloise,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,Romance,Flores da Cunha,Purdy Group,1980,Audio,123.25,33.97
754,Toinette,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,Biography,Flores da Cunha,"Bernier, Dooley and Considine",1994,Hardcover,57.97,86.21
755,Worthington,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,Biography,Troparëvo,"Rutherford, Predovic and Osinski",2001,Audio,154.52,7.72
756,Toinette,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,Comedy,Kyzylzhar,Price-Harris,1982,Kindle,91.14,24.87
757,Sim,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris,History,Lanas,"Rutherford, Predovic and Osinski",1939,Paperback,537.71,61.63
758,Marielle,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,Biography,Tongbang,"Bernier, Dooley and Considine",1983,Leatherbound,972.82,97.63
759,Worthington,amet diam in magna bibendum imperdiet nullam orci pede venenatis,Mystery,Lingcheng,Purdy Group,2011,Audio,356.39,66.63
760,Kareem,erat volutpat in congue etiam justo etiam pretium iaculis justo in,Science Fiction,Kyzylzhar,Thiel-Mills,1923,Paperback,910.02,76.64
761,Emanuele,orci mauris lacinia sapien quis libero nullam sit amet turpis,Science Fiction,Varginha,Thiel-Mills,1900,Leatherbound,71.42,53.52
762,Mareah,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio,Science Fiction,Flores da Cunha,Purdy Group,1957,Kindle,52.43,78.0
763,Manda,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,Mystery,Oslo,Schaefer Group,1934,Kindle,660.4,77.22
764,Mareah,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas,Science Fiction,Bouabout,Schaefer Group,1900,Leatherbound,639.11,74.79
765,Leoine,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,Science Fiction,Kyzylzhar,"Bernier, Dooley and Considine",1963,Leatherbound,10.1,25.3
766,Cloris,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,Romance,Lanas,"Rutherford, Predovic and Osinski",1901,Leatherbound,954.06,61.36
767,Port,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,Mystery,São Martinho de Árvore,Price-Harris,1947,Kindle,998.72,30.51
768,Kearney,sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,History,Savanna-la-Mar,Thiel-Mills,2000,Paperback,136.06,45.6
769,Dyane,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,Romance,Savanna-la-Mar,Thiel-Mills,1939,Audio,601.0,78.63
770,Lebbie,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,Mystery,Kulonkali,Schaefer Group,1957,Audio,914.03,59.84
771,Dyane,etiam pretium iaculis justo in hac habitasse platea dictumst etiam,Drama,Kyzylzhar,Purdy Group,1990,Hardcover,887.14,55.3
772,Lesley,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,Romance,Troparëvo,Thiel-Mills,1931,Audio,959.48,33.27
773,Lesley,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae,Mystery,Urpay,"Bernier, Dooley and Considine",1991,Audio,909.52,39.98
774,Port,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,Biography,Urpay,Thiel-Mills,1964,Leatherbound,627.8,0.8
775,Kalie,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,Fantasy,Urpay,Carroll Inc,1958,Kindle,226.15,20.44
776,Janean,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,Biography,Al Jahrā’,Price-Harris,1989,Leatherbound,743.06,74.27
777,Joyann,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,Science Fiction,Cahuanuyo,Price-Harris,1966,Paperback,727.92,25.82
778,Celine,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget,Mystery,Urpay,Purdy Group,2013,Kindle,253.54,47.15
779,Celine,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,Drama,Troparëvo,Schaefer Group,1914,Paperback,688.55,16.03
780,Gorden,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,Fantasy,Tongbang,Schaefer Group,1945,Kindle,665.21,62.33
781,Kalie,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,Fantasy,Bouabout,"Rutherford, Predovic and Osinski",1903,Leatherbound,38.27,22.07
782,Celine,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,Comedy,São Martinho de Árvore,Schaefer Group,1948,Audio,212.45,99.24
783,Toinette,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,Biography,Kulonkali,Carroll Inc,2002,Hardcover,39.72,7.51
784,Janean,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec,History,Cahuanuyo,Thiel-Mills,1980,Leatherbound,886.85,65.01
785,Rosaleen,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,Drama,Kuafeu,Purdy Group,1964,Hardcover,664.57,3.99
786,Humfrey,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,Fantasy,Lingcheng,"Rutherford, Predovic and Osinski",1974,Kindle,389.2,15.57
787,Adolph,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,Biography,Lanas,Purdy Group,1909,Audio,422.27,26.93
788,Leoine,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,Mystery,Kyzylzhar,Purdy Group,1981,Audio,32.9,1.38
789,Sim,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Fantasy,Lingcheng,"Bernier, Dooley and Considine",1999,Leatherbound,368.46,85.15
790,Noni,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,Mystery,Cahuanuyo,"Dickinson, Lind and Bruen",1916,Hardcover,97.17,13.49
